,review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name
270,R2ALTJFGTU9XEY,B09FM6PDHP,"4.0 out of 5 stars Best battery life, Great noise cancelling, awkward fit in case",N8,4,"I have only used wired headphones for years. This is the first time I've ever purchased Bluetooth wireless ear buds - so, know going forwards that I don't have anything to compare these to.That being said, I do have a few pairs of Bluetooth wireless headphones, and I'm making some assumptions, based upon these.So, the first thing I'll say is that the Noise Canceling feature in these is downright amazing. I mean, for something so small to be able to block out so much noise is just quite unbelievable.In addition, the Ambient Aware mode is quite amazing as well, as you can literally hear everything around you, while still hearing the music quite clearly - you can tell that a lot of R & D went into these.The Talk Through mode is also good - although I think it makes the music so low that you really can't even hear it - but it is handy in case you need to have a conversation. I've had a conversation with Ambient Aware mode turned on, and I can hear the other person just fine.Okay, here is where I'll start making some assumptions. I don't have another pair of BT earbuds to compare to, so I'm assuming that other companies would create apps similar to the ones for their BT headphones when making apps for their ear buds.The JBL app is my favorite one. It's very easy to get into, has some settings you can change (like what each ear bud does when you touch it certain ways), as well as allows you to change the audio mode that you've enabled.Now, I have a pair of Anker BT headphones, and they are really comfy, but the app is nowhere near as feature-rich as the JBL app is.I guess if there is anything that I don't like about these it would be the inability to turn them off without using the app. You can set them to time out after a set amount of time, so they would turn themselves off at some point, but I think that is a waste of the battery, so I use the app to turn them off.Another thing I don't like is the case - the ear buds fit into it in a very awkward way - I'm always having to twist my wrists to get them in correctly. I think this was a major design flaw, but it's minor compared to all the other benefits of these.One thing I absolutely love on these is the battery. I've used these for about an hour, turned them off (via the app), kept them outside of the case, and come back to them a month later, and they are still at the same battery percentage as a month ago - unbelievable.I should also mention that the battery lasts a fair amount of time when actually listening to them. I use these when working out, and they last plenty of time for me to run and lift weights.I've never actually tried to figure out exactly how long they last on one charge, but if I'd have to guess, it's probably upwards of 5 hrs at least.To save battery power, I usually put mine in a ziplock bag, along with the case - so that the battery gets to run-down without being recharged all the time. I only put them back into the case when the battery is actually low.The case also charges very quickly (as do the ear buds as well).So, overall, I'd highly recommend these ear buds. They have some minor issues that I've discussed, but in my opinion, the pro's far outweigh the con's for these.If you found this review helpful, please click on ""helpful"" or the thumb's up.Thanks.","Reviewed in the United States January 3, 2023",AEVRSFNYMIZ3OQFLXTDUEWLZW7YA,1,283,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
271,R6BDYW07NCL7B,B09FM6PDHP,5.0 out of 5 stars Just Perfect,HenBas,5,"I was looking for some backup earphones in case the Bose I have run out of battery, to my surprise. This JBL model left me very impressed, battery life is amazing and even more the crystal-clear sound is better than other expensives earbuds . I really recommend them.","Reviewed in the United States July 28, 2024",AH7EZKDWATQ333GLCESKWGKDP27Q,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC TWS
272,R1NK18BXWJMMNC,B09FM6PDHP,4.0 out of 5 stars Work fine,Robert E. Boyer,4,Work good.,"Reviewed in the United States August 3, 2024",AFXQIPD3KQPG2NUS4E3C5FXHT4XA,1,0,Color: BlueStyle: Headphones,JBL Tune 230NC TWS
273,R2YZ3SQNE8Q0ZZ,B09FM6PDHP,4.0 out of 5 stars Not very good in connectivity,Dharmista,4,Had some issues connecting to device or switching between devices,"Reviewed in the United States July 26, 2024",AF25NYIAMA2CY5DAN7UY7X43ULDA,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
274,R1410OSM6X1DP8,B09FM6PDHP,"3.0 out of 5 stars Not good for motorcycle use, but excellent sound quality.",Jeffrey Jenkins,3,"I bought these in an attempt to improve upon the mediocre sound quality of the ""MiPeace"" earbuds I've been using on my motorcycle for about a year now, and in that respect the JBL did not disappoint - these really are quite good sounding (almost as good as my old Etymotic ER-6 wired earbuds). Sitting on my bike with the engine running but not moving the active noise cancellation seemed to work very well - I couldn't hear the engine at all, actually - but once I started moving things weren't quite so rosy. It seems the active noise cancellation is just a tad too slow to respond to wind buffeting noise because the music is horribly distorted as if one is listening to speakers through the spinning blades of a fan. Unfortunately, with the active noise cancellation turned off the silicone cup style earplugs don't do near as good a job of passively blocking ambient sounds as the silicone triple-rib style earplugs on the MiPeace (or the Elgin's I replaced these with), so I reluctantly returned them.","Reviewed in the United States July 29, 2024",AFULIFC3V2ECRHMU7GIFX6PYSOHQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
275,R2R4E4SBFGT67Q,B09FM6PDHP,"4.0 out of 5 stars Buen producto, pero con volumen algo bajo.",Pedro Banda,4,"Buen sonido y bajos , no tiene gran volumen. Si los utilizas días ventosos no se escucha bien ni a todo volumen , sin viento funcionan correctamente. Con el nosie cancellation mejora. En espacios cerrados están muy bien.","Reviewed in the United States July 3, 2024",AHYJDNTDVIZTBAQJDYBACSHNW4RQ,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC TWS
276,RLIWKTE83X4VZ,B09FM6PDHP,5.0 out of 5 stars JBL earbuds noise canceling,mike masson,5,Love these earbuds. Be sure to select the proper size inserts to fit your ears or you don’t get the best sound. Also you can customize the sounds to the EQ. you like the best. Be sure to download the app first.,"Reviewed in the United States July 27, 2024",AF72FZWK5Z4HJGVU6VMF3FKYALGQ,1,0,Color: WhiteStyle: Headphones,JBL Tune 230NC TWS
277,R1Z7JQKJKJNDLW,B09FM6PDHP,5.0 out of 5 stars Quality,bob bulla,5,I have two sets of another brand that cost four times more without the quality and features. Best sound and when fully charged they last approximately 5 days. After purchasing the first set I purchased another setfor backup in case I lose the first ones.,"Reviewed in the United States July 25, 2024",AHK33IPE4ASF4BXJEU46UDXV2XJQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
278,R3BOSXYXTMCNSF,B09FM6PDHP,5.0 out of 5 stars Best I have owned,kkvr20,5,Most earbuds don't stay out due to oily skin. These are comfortable and rock solid. Didn't even switch eartips. The bass is amazing and the app helps. My other Bluetooth audio cut in and out when I pair them and a controller to my steam deck. These don't cut out.,"Reviewed in the United States July 19, 2024",AEGJFU2SB5DVHFR2CAAAIL7AVQTQ,1,0,Color: BlueStyle: Headphones,JBL Tune 230NC TWS
279,RM5T590Q53C0B,B09FM6PDHP,4.0 out of 5 stars They don’t seem to be noise-canceling; otherwise good sound,staticandbanal,4,"First the minuses: They seem exactly like the non-noise canceling headphones I replaced with them. The instruction book doesn’t mention that feature. I can definitely hear surrounding sounds, and even the slightest breeze on them is very loud. The other downside is that the finger controls are finicky and always seem to activate when I’m just re-positioning them in my ear; then they don’t always work when I actually need to pause music or answer a call.But as basic headphones they’re great. Pluses: the sound is fantastic for the price, the charge lasts most of the day with continuous use, and they charge fast. Unlike the earlier models, they connect to my phone as soon as I open the case, so they’re ready to use by the time I put them on. I’m pretty happy with them for what they cost.","Reviewed in the United States May 5, 2024",AGI2E56ITRMHYBF5GZRE6H67ZJYQ,1,17,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
280,R1BX7KCZOP3DD2,B09FM6PDHP,5.0 out of 5 stars My favorite earbuds!,Christina,5,As of right now these earbuds are my favorite :> They do an amazing job at giving me good audio and have lots of customization that I need! The mic is also really decent and I honestly love these earbuds :>,"Reviewed in the United States July 23, 2024",AEDV2PLIOFSQX42BWLQLKFLBVDPQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
281,R1BFHAKVCXNHMP,B09FM6PDHP,4.0 out of 5 stars Works well,NordS,4,Works like a charm and that app is awesome.,"Reviewed in the United States July 20, 2024",AHWHT6QUZBLVM2BG2KNGW65X3KWA,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
282,R3A7JYL6S6Y8JS,B09FM6PDHP,5.0 out of 5 stars Best headphones I have ever owned,Krystal McCollom,5,"I had purchased these with the belief that my others (same brand) had gone missing (I have young children so to think they might have tossed them or flushed them is not a stretch). I thought I was getting the same exact pair, but discovered they were to next model up! And I love the sound quality and ability to switch to noise cancellation","Reviewed in the United States July 10, 2024",AEHGGCR277TJR6Z7WDS6E5QM456Q,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
283,R395S5R8H16B7S,B09FM6PDHP,5.0 out of 5 stars Amazingly good,Darber,5,"Noice cancellation is so good, bass is incredible also. If you get the JBL app you’ll get an even better experience, for the price they work amazing.","Reviewed in the United States August 3, 2024",AFFKBT4FCEC6QJXMXADM5LZSSVAQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS
